student_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
79588,-0.28102928,-0.3822033,0.55065626,-0.003952846,-0.19232145,-0.020698577,0.10787782,-0.73536086,0.290569,-0.19939022,0.016605332,0.33443743,0.22842264,0.8881303,0.21792756,0.18966746,-0.21339047,0.09988886,-0.485987,-0.028887428,-0.118058845,-0.07297412,0.17007065,-0.018002663,-0.011280712,0.06015697,0.01037734,-0.29190695,-0.0932499,0.041597694,-0.21973917,-0.3055222,0.13428071,0.19650067,0.92952406,0.09515863,-0.21686,0.07448265,-0.18232824,-0.05020924,0.6266709,0.60256296,-0.1448853,-0.23069715,-0.18503278,-0.07320464,-0.7903356,0.022898331,0.8220049,-0.39251208,0.06265201,0.029219285,-0.010976214,0.07261605,0.390371,0.18654864,0.83234227,-0.5299717,0.5816023,-0.3668403,0.04020627,-0.11042704,0.07839103,0.1301027
79595,-0.1925045,-0.10306667,1.3943065,0.032696016,0.08052564,-0.07902795,0.14443678,-0.25478235,0.5851397,-0.1019388,0.10542007,0.20969434,0.53552073,0.71040696,0.27945834,0.7683643,0.18776432,0.28979248,-0.39920402,0.54627687,-0.42813477,0.22106333,0.040881842,-0.1677633,-0.40719068,-0.2564717,0.32459572,-0.38988364,0.26204503,0.41324952,-0.13419648,-0.14213,0.13064224,-0.047506332,0.82503873,-0.24623223,-0.8390856,-0.33394966,-0.5967365,-0.14112912,0.20552596,0.6475282,0.41627184,0.008438796,-0.40795982,0.63740444,-1.0404162,-0.27222353,1.1604737,-0.20532262,0.41592675,-0.06337769,0.2875886,-0.2850391,0.3388524,0.26725405,1.2154588,-0.3387087,0.8123361,-0.6013771,0.027865514,-0.043829262,-0.055843957,-0.19919088
79596,-0.032729298,-0.11863787,0.6507815,-0.14457753,0.13170964,-0.05669368,0.19318143,-0.10124543,0.5605407,0.034757987,-0.17497432,0.16482472,0.20131779,0.3625713,-0.0015165545,-0.15745595,-0.09336974,0.10149268,-0.8272053,0.4720376,-0.40847176,0.28200936,-0.1053285,-0.018110026,-0.4696548,0.055655286,0.22896305,0.009131163,-0.18163992,-0.49201548,-0.066038385,-0.43614444,0.27460095,-0.1542563,0.8542723,0.7000429,-0.04900577,0.32068625,0.2053523,-0.29411522,0.41573694,0.3290589,0.51137286,-0.45656368,0.3947826,0.48444775,-0.95604897,0.09288375,0.6945266,-0.45523527,-0.069315106,-0.0029931292,0.49043828,0.3430968,0.40473422,0.44384098,0.7142285,-0.78097713,0.4596522,-0.3295793,0.22793995,0.39655536,0.09842318,-0.19096133
79597,0.12605308,-0.563694,0.68390626,0.38616663,0.061274022,-0.00837633,0.19091073,-0.25734848,0.5609283,-0.14213115,-0.19316307,0.36073586,0.51207066,0.85315144,0.24524078,0.11578968,0.16039327,0.083296075,-0.30764872,-0.31938663,0.08250244,-0.36871952,0.07561594,0.042848,-0.3648156,-0.0028915852,0.41179973,0.11812094,0.012684561,0.07095565,-0.033200666,-0.6293448,0.09366189,0.11534375,0.896222,0.49797136,-0.5903981,0.059887335,-0.5783326,-0.2388843,0.5232652,0.6199012,0.46403974,-0.13629222,-0.2793057,0.1972705,-0.83013844,0.030846715,1.0714589,-0.098790705,-0.15199932,0.23610225,0.117756546,-0.0870048,0.3139581,0.23867461,0.59478796,-0.5842562,1.299856,-0.21031386,-0.0841754,0.06665771,-0.25795642,0.010781847
79598,-0.19793063,-0.4884471,0.4814369,0.0140336305,-0.10076709,0.077995814,0.07910843,-0.70184016,0.19907132,-0.22852814,0.20271397,0.10076282,0.40798035,0.41597092,-0.045987744,0.41774094,-0.021215737,-0.06254423,-0.278314,0.28475308,-0.2282117,-0.20118356,-0.18995968,0.07211536,-0.26579958,0.31117663,-0.068596944,0.29081392,-0.037528135,0.2563063,-0.09277334,-0.47636673,0.60215664,0.24327642,0.78073674,0.63930905,-0.2827973,0.33763307,-0.41053575,0.015624519,0.6218046,0.2511677,-0.017424375,0.00034024566,0.40749255,-0.08283466,-0.49394625,0.0789207,0.7530158,-0.18078592,0.23562878,0.23034714,0.25710565,0.0787804,0.56783634,0.2677569,0.48985642,-0.33599642,0.61944723,-0.48824427,-0.3113527,-0.030396216,0.42671785,-0.40156245
79600,0.08933014,-0.10952087,0.6420655,-0.03284006,0.038817745,0.17880404,0.32310927,-0.12886348,0.33168286,0.044698745,-0.10684382,0.19738889,0.83769196,0.095452935,0.44303828,0.22974083,0.279729,0.06898548,-0.0418074,0.2285234,-0.5154995,-0.11367153,-0.19319111,-0.08143568,-0.48856062,0.39155638,0.16777134,0.01551792,0.35420138,-0.29136023,-0.23283136,-0.12309268,0.5357883,0.10597931,0.60411257,0.05655344,-0.72554886,-0.17294985,-0.4690292,-0.06709479,0.45480072,0.54388005,0.03139662,-0.23086134,0.29812226,0.305583,-0.95563686,0.4417497,0.69339347,-0.44750547,0.024969108,0.2587059,0.42566186,-0.048101403,0.6844618,0.29479828,0.55470884,-0.8400304,0.843246,-0.45950764,0.15284695,0.33034372,0.16058815,0.035917312
79602,-0.0712807,-0.0910196,0.6168233,0.3973539,-0.11193827,0.15389447,-0.087004215,-0.3194622,0.25306848,0.3209548,0.09020738,0.13557768,0.45443553,0.39051282,0.551918,0.28016034,0.6761639,-0.24922088,-0.20034246,0.06541549,0.069963455,-0.002017919,-0.09596565,-0.027683284,-0.12603332,0.0703028,0.52032626,-0.00947015,0.16717938,0.032393698,-0.1779783,-0.1682858,0.483697,0.12634762,1.0348997,0.23547867,-0.4762072,0.21557987,-0.5814134,0.24961047,0.17683963,0.3217661,0.09005405,0.09171311,0.23887995,0.10746321,-0.8341875,0.46818697,0.91871655,-0.35763824,0.10306174,-0.18295813,0.4439426,0.2758992,0.59383154,0.42096716,1.0520874,-0.5126511,1.1119237,-0.61979884,-0.28341702,-0.51037264,-0.09868458,-0.6336693
79605,-0.30372292,-0.091609776,0.50897,-0.17170718,0.24275109,0.5325656,0.24004422,-0.09434205,0.48036844,0.2753098,-0.005302027,0.44459575,0.2875599,0.33439547,0.5686169,0.043904364,0.34101495,-0.06932627,-0.42989558,0.37519994,-0.68492436,0.006334044,-0.0028910115,0.05739713,-0.39014882,0.3754078,0.34297192,-0.16695142,-0.07201584,-0.50730175,-0.14444359,-0.28838116,0.30590594,0.07618818,0.9157053,0.05324905,-0.8792865,-0.280378,-0.6850872,0.24422616,0.053946212,0.063348204,0.42256898,0.08499879,0.38916075,0.3991507,-1.1201841,0.07070038,0.6316162,-0.44646555,0.028100252,-0.10846326,0.6889585,-0.0038309842,0.31686884,0.28937116,0.76745117,-0.6827042,0.8231087,-0.47668839,-0.04617107,-0.23314184,-0.1399936,-0.69590735
79606,-0.59423673,-0.9245482,0.3497964,0.054288656,0.4489417,0.16437806,0.3479905,-0.90095246,0.49319148,0.0697223,0.20166685,0.34570387,0.78394276,0.5127149,0.52501446,0.31944793,0.27438363,-0.022039264,-0.22421074,-0.008942924,-0.6128665,-0.5338428,0.5352703,0.059651878,-0.6869348,0.6502707,0.08069806,0.24726236,0.16330694,0.077092946,-0.14728469,-0.45826626,0.70611346,0.2524202,0.8173201,0.57393587,-0.2767483,-0.048497662,-0.29187253,0.46975452,0.48058265,0.004833594,0.20023805,0.07167907,0.15368146,0.17338681,-0.7569982,0.35557473,1.1294026,-0.6053959,0.31882057,-0.06400412,0.48316607,0.4941479,0.33558822,0.11624432,0.6348238,-0.34886935,0.86172855,-0.41250324,-0.6283178,-0.5771621,0.09045001,-0.5140379
79608,-0.16735044,0.05488795,0.6024451,-0.29955676,-0.14317052,-0.011486784,0.01882388,-0.35968655,0.07193348,0.24404843,0.1258344,0.60806894,0.64672863,0.5873061,0.26014966,-0.17143148,0.33027193,0.036224004,-0.39882958,0.3970225,-0.23424318,0.060468428,0.318398,-0.22605926,-0.18614075,0.11466692,0.5706086,-0.09038097,0.12850218,-0.17649329,-0.0058678314,-0.1658864,0.5088938,0.19401434,0.7029047,-0.07468411,-0.1967088,-0.030186176,-0.6744753,0.05707784,0.51167816,0.39353836,0.08624281,-0.12616113,0.34668583,0.4237744,-1.1123557,0.20753324,0.97272724,-0.5934478,-0.027491033,-0.03725046,0.2998039,0.0007049665,0.25311816,0.4173833,1.014117,-1.0044409,0.7631482,-0.40603545,-0.36069983,-0.15674968,0.49448738,-0.030461058
79609,-0.0674862,-0.61120903,1.0987579,0.47298315,0.26877922,0.5027169,0.14210744,-0.6297831,0.44379687,0.05096318,0.0035891011,0.54449344,0.5292895,0.96822584,0.4838258,0.39927676,0.22689779,0.5330125,-0.10644574,-0.2075885,-0.2815081,-0.6102462,0.30889064,-0.013249978,-0.18842971,0.46085745,0.18359411,0.29119068,-0.25177297,-0.32292646,-0.30946797,-0.43708485,0.383402,0.45134947,1.2556376,0.19419023,-0.70183265,-0.03941795,-0.38521442,0.34497905,0.35831693,0.31770158,0.38591063,-0.23644951,0.14375955,0.51991415,-1.0299997,1.0178548,1.2586565,-0.63778156,-0.40516943,0.12943742,0.576097,0.50908816,0.18603969,-0.074861705,1.0383834,-0.7679966,0.961593,-0.32070845,-0.6281271,-0.17867099,-0.028280959,-0.34025002
79610,-0.31254154,-0.17882153,0.6191348,0.019992083,0.12815033,-0.048880935,0.23662733,-0.65825665,0.8251331,-0.024075218,-0.14866337,0.24650985,0.81424564,0.45004684,0.50814444,-0.12272633,0.24916731,-0.075614244,-0.4273541,0.053654186,-0.25767118,-0.23205793,-0.0063921884,-0.1226817,-0.20783308,0.33529925,0.2569834,-0.022493005,0.035685297,-0.18686058,0.16441399,-0.22339061,0.6021958,0.2046355,0.6721493,0.06474261,-0.3700217,0.062031657,-0.073561616,0.43438363,0.4985395,0.16640507,0.10528666,0.17780595,0.2044332,0.4332159,-0.82605255,0.045451447,0.9654572,-0.4587651,-0.15619713,0.12024611,0.5704752,0.4321068,0.21435815,0.14721723,0.57685816,-0.8424917,0.74419135,-0.79175776,-0.38624936,-0.4735495,-0.19344962,-0.090645105
79611,-0.27555394,-0.4830549,0.6196086,0.7580829,-0.039275244,0.1763824,0.7480298,-0.14426753,0.35706806,0.11536808,0.007674925,0.4154582,0.7816646,0.75807375,0.47723687,0.062216826,0.47741085,0.25278682,-0.31872854,-0.16898397,-0.44457886,-0.31745026,0.46819812,0.16885233,-0.041744694,0.7791955,0.7262535,-0.13436165,0.117835745,-0.6174982,-0.37151384,-0.4786244,0.3880874,0.16948515,0.81148934,0.5681559,-0.27684733,0.10797163,-0.6781981,0.35185194,0.40538874,0.2639176,0.4132654,-0.36218986,0.113108814,0.7602179,-0.9428334,0.13462996,0.9287869,-0.71803236,0.29082665,0.23567238,0.77021396,0.8879362,-0.10484253,0.41507256,0.8244855,-0.8008509,0.8819128,-0.07487196,-0.30830836,0.19964074,0.528775,-0.27343667
79613,0.1573802,-0.3585805,0.80413604,0.11160793,0.039340667,0.11186218,0.033929992,-0.11502291,0.29551756,-0.029489473,-0.09644747,0.23664846,0.28555182,0.4667247,0.8401478,0.10224091,0.15284328,-0.09234701,-0.19733055,-0.107586496,-0.6768509,-0.28450474,-0.08348752,0.0037097037,-0.18226396,0.26891458,0.14982462,0.5064723,-0.004018016,-0.36667857,-0.29890296,-0.1680279,0.39191657,0.44072598,0.9568684,0.0849691,-0.31716552,0.24849214,-0.47901207,0.30494857,0.43054622,0.47657043,0.5142242,-0.04896207,0.24429357,0.25400135,-0.7202965,0.8619489,0.60891443,-0.4910326,-0.021795034,0.1139431,0.47305357,0.23843293,0.35503304,0.114661634,0.67798215,-0.8059074,0.8336305,-0.49867475,-0.21294215,-0.034190923,0.22461447,-0.5244739
79614,-0.09884709,-0.28018546,0.48938313,0.007583052,0.067828596,0.25132802,0.0073200613,-0.25017756,0.6273546,0.09129876,-0.16218957,0.22004841,0.6558299,0.45234415,0.43838686,0.13271572,0.56045073,-0.06368908,-0.1799175,-0.08353301,-0.32461756,-0.033373665,-0.09520778,-0.18917112,-0.3486433,0.29726487,0.5306651,0.4673255,0.028973587,-0.2117181,0.025835775,-0.3987927,0.41976872,0.20572448,0.67776895,-0.096276924,-0.5920554,-0.039894536,-0.32874796,0.16959476,0.6211865,0.3414423,0.41608053,0.18748847,0.17482546,0.37178135,-0.75187886,0.1848448,0.960227,-0.34832856,-0.315224,-0.13666484,0.1740165,0.37866634,0.282728,0.4280218,0.48685133,-0.7477814,1.0987287,-0.25314766,-0.029097512,0.104978085,0.11899639,-0.5047638
79615,-0.22915137,-0.81797373,0.9205373,0.11247825,0.18324126,-0.2510599,0.50997794,-0.84071696,1.2017784,-0.34074694,-0.13287441,0.09460321,1.4813058,0.65131545,0.63494414,0.06221165,0.16532534,-0.24759646,-0.4278178,0.0862469,-0.2601626,-0.27083752,0.1945695,-0.3126818,-0.5701938,0.58324355,0.5805596,0.13380754,-0.120233625,-0.0690393,-0.3596365,-0.42914045,0.79173636,0.29392335,0.6702808,0.80398875,-0.20603262,0.37378347,-0.34257156,0.3984435,0.34445697,0.20166329,0.64730144,0.021269143,0.56444174,0.5282794,-1.125289,0.6049285,0.93551266,-0.64823735,0.1622686,0.37527248,0.53977525,1.0230713,-0.09526497,-0.04764895,0.61003375,-1.0460043,1.0396225,-0.053851336,-0.24513201,-0.2286282,0.61319757,-0.6765895
79616,-0.53730476,-0.76020074,0.70569545,-0.06608696,-0.1352662,0.37068275,0.24521853,-0.61335045,0.49159136,-0.01248917,-0.34264755,0.05080521,0.641711,0.73768294,0.30676246,0.22637549,-0.05271107,0.08032259,0.043747395,0.30676097,0.18499513,-0.08208609,-0.14742847,-0.39031875,-0.18715508,-0.053889483,0.035283223,0.46343368,0.106757306,0.11545246,0.118256606,-0.4773044,0.27682987,0.49130163,0.6887715,0.08054872,-0.47506562,0.19824019,-0.27583084,0.22700334,0.6128781,-0.012145817,0.22573291,0.2047629,-0.25460082,0.008813471,-0.9320409,0.17982036,0.7207147,-0.51395845,-0.095983446,0.23984876,0.43904033,0.12660494,0.43976867,0.35014248,0.648666,-0.6903974,0.7954221,-0.81383675,-0.18680313,-0.22984721,-0.46385482,-0.6983998
79617,-0.19367269,-0.43344253,0.374017,-0.17336299,0.24159837,0.35924846,0.17592143,-0.18526429,0.8442538,-0.44786388,-0.10580177,0.29127574,0.7298394,0.52115756,0.4477793,0.17724453,0.20134516,-0.32618034,-0.5260301,0.046993032,-0.46241283,-0.12651485,0.100503236,-0.069097824,-0.31380215,0.56023675,0.25615746,0.061462313,0.009685554,-0.22311813,0.05881153,-0.45568419,0.5332623,0.24967125,0.679479,0.3778605,-0.56488883,0.110325694,-0.2315405,0.27102083,0.4062788,0.109588176,0.4325318,0.11351084,0.3623284,0.42299113,-0.7154421,0.091542765,1.1133641,-0.32847512,-0.080462515,0.14338765,0.61727124,0.4299112,0.17121053,0.12133054,0.3882859,-0.6396308,1.0153232,-0.450924,0.14973894,-0.5473901,-0.013885282,-0.27182382
79618,-0.4024976,-0.38428104,0.5564958,-0.005846724,0.05345151,0.25621554,0.0087738,-0.5531802,0.47999957,0.073357016,0.032811433,0.2999109,0.76569515,0.7574379,0.4285524,-0.2507316,0.32273173,-0.04304716,-0.19662684,0.044194035,-0.538626,-0.45805895,0.31272346,0.0019391328,-0.55885017,0.40931025,0.3432091,0.03959626,-0.13121156,0.110195115,0.03577483,-0.22649261,0.32184708,0.046962917,0.5481387,0.32577786,-0.5095371,0.3200456,-0.1758106,0.6031231,0.30584133,0.290728,0.33125973,-0.042054757,0.17355794,0.35574093,-0.858446,0.30512565,1.120583,-0.39876524,0.156672,-0.32379472,0.19593588,0.6254269,0.16450098,0.33588773,0.9095615,-0.62149465,0.78118485,0.16005033,-0.32563892,-0.16009006,0.30755383,-0.21288478
79619,-0.4423838,-0.41610366,1.025339,0.5181473,0.33306575,0.29132408,0.11250858,-0.21911587,0.51206005,-0.24341433,-0.053383365,0.05438012,0.5894825,0.91330445,0.6290592,0.3261778,0.23491102,0.18471512,-0.46002412,0.027527258,-0.4335286,-0.5360012,-0.044545397,-0.08544469,-0.24081804,0.3642569,0.098593354,0.27637726,0.14985964,-0.09667236,-0.1586151,-0.32825708,0.34947518,0.33227193,0.63687944,0.18595792,-0.8508824,-0.22737825,-0.39309627,-0.07914111,0.19879426,0.48649132,0.7822474,0.08849141,0.14159095,0.4046987,-0.6349954,0.5916796,1.4362967,-0.4093576,0.3580849,-0.061269194,0.5107491,0.08668201,0.041773558,0.14569286,0.65374863,-0.21507633,0.9906218,-0.50147974,-0.14216416,0.053325146,-0.19814152,-0.46710068
79620,-0.3865336,-0.62796474,0.8362144,0.28619105,0.07761393,0.016110897,0.06901072,-0.55580336,0.65798634,0.18655765,0.24967743,0.2681116,0.798537,0.7298955,0.6852223,-0.022729099,0.35297748,0.32765156,-0.53278315,-0.0008294508,-0.6461552,-0.30452943,0.32012048,0.09565373,-0.5600048,0.41336545,0.37776604,0.21458793,-0.24745636,-0.2574232,0.12414896,-0.33320135,0.1137833,0.266863,0.63749397,0.31604147,-0.19998166,0.19060951,-0.4987113,0.49435562,0.16446084,0.54613656,0.218407,0.030655101,-0.17035818,0.4416808,-0.52596176,0.5083693,1.0208702,-0.606879,0.1636208,-0.22950663,0.56760454,0.5662564,-0.00970529,0.085631445,0.89307594,-0.6389233,0.7622871,-0.21015662,-0.06809732,-0.13920246,0.14873862,-0.5184686
79621,-0.4225002,-0.020204276,0.8062439,0.09490748,0.3889508,-0.045525596,0.053739995,-0.7788109,0.50393564,0.08931248,0.4833845,-0.31815827,0.6000312,0.19817781,0.37835667,0.43140396,0.17572713,0.17320076,-0.42424273,0.65880597,-0.5039457,-0.23744404,-0.17371586,0.040428262,-0.5403073,0.41327608,0.4051071,0.20492007,0.03702657,0.072645105,-0.17840016,0.19707915,0.57791805,-0.09813295,0.7685766,0.3768406,-0.20895976,0.22671753,-0.31192034,0.35339308,0.094104886,0.16892472,0.375074,0.18444961,0.24511236,0.25518847,-1.1102092,0.30826047,0.85226876,-0.41772878,0.43924567,-0.40229434,0.4130048,0.06448699,0.45611125,0.6076078,0.66329604,-0.6291482,0.8257755,-0.72792506,-0.6782769,-0.1483924,0.44024348,-0.39764655
79622,-0.6394205,-0.48259872,0.79449785,0.075538486,0.21611553,0.19752976,0.2880969,-0.9581548,0.16913983,0.55721366,0.43228632,0.23908916,0.89803946,0.82414484,0.6933026,0.16437644,0.34740993,0.121130064,-0.25055513,0.015418697,-0.106850475,-0.0786915,0.26357073,-0.3863284,-0.3397976,0.24755694,0.48307437,0.19512513,-0.11317933,0.20498917,0.039389536,-0.27054197,0.22489662,0.43884447,1.1994832,0.20897084,-0.5610567,0.35991263,-0.4371135,0.3418094,0.41288313,-0.22711514,0.05515665,0.05779489,-0.2426179,0.28081667,-0.7811046,0.25016242,1.3553481,-0.6629494,-0.29780304,-0.004872471,0.49104503,0.6251828,0.50523615,0.1791679,0.8298038,-0.8262116,0.88254344,-0.4034735,-0.67586565,-0.44897756,0.34327114,-0.4831652
79623,-0.28432265,-0.6800367,0.61184216,0.25319013,0.32064506,0.18616557,0.37073457,-0.42543933,0.5362791,0.12652367,-0.01439859,0.20129992,0.4873308,0.61765504,0.7586674,-0.09481693,0.13204421,0.0135814585,-0.1886873,0.028561361,0.0954465,-0.063414596,0.17522249,-0.044647604,-0.6468731,0.299453,0.600344,0.31144032,-0.09713758,-0.41844058,-0.04411918,-0.26489115,-0.038723066,0.4512385,0.7040416,0.3321195,-0.33055335,0.47908646,-0.0270392,0.17850137,0.13902122,0.33912736,0.7058574,-0.09059474,0.17269433,0.44736633,-0.82431877,0.60974026,0.76473916,-0.4224441,-0.39015192,-0.053796425,0.52036935,0.60607433,0.45580316,0.3460715,1.1923203,-0.6148352,0.87969327,-0.011048347,0.010485023,-0.21157396,0.09964737,-0.45806026
79625,-0.3163033,-0.45018503,0.91016567,0.113832474,-0.15656005,0.26462165,0.09162077,-0.5329146,0.42936462,-0.22558579,0.013765268,0.10635398,0.28266963,0.877288,0.56272745,-0.022230977,-0.08308536,0.014082622,-0.35242087,0.35113952,-0.26852345,-0.21782468,-0.22637132,-0.5605461,-0.3712783,0.09381652,0.027056739,0.37852055,-0.023902737,-0.1332971,0.17858508,-0.32693982,0.6892736,0.5909805,1.0242109,-0.094470516,-0.06957306,-0.07421754,-0.17155975,0.1563535,0.15311345,-0.0633423,0.58155787,-0.13130355,-0.020220906,0.2767002,-1.0658567,0.24059825,0.8637589,-0.8460248,-0.05742935,0.045377746,0.6241745,0.17439179,0.109341726,0.48405498,0.9104192,-0.53434384,0.52554315,-0.6579089,-0.13409442,-0.16672325,0.15502541,-0.41168612
79626,-0.030944377,-0.41316766,0.55654573,0.27760458,0.25508296,-0.33155796,0.41335234,-0.67547035,0.5396482,-0.13746867,-0.008126691,0.52765226,0.83965445,0.76823956,0.12483133,-0.5013174,0.28833425,-0.07419599,-0.40049207,-0.23301432,-0.16185321,-0.31941628,0.33947474,-0.17984086,-0.102253,0.40168363,0.33889133,0.013948351,0.193712,-0.053379737,-0.01877442,-0.10325211,0.35208297,0.2555927,0.73260057,0.48333853,-0.1890704,-0.07767546,-0.72899085,0.28739,0.38764852,0.34980628,0.5777135,-0.23485899,-0.08705276,0.37666762,-1.2458055,0.15808064,1.0173117,-0.581957,0.2192938,-0.03629905,0.32902282,0.4956177,-0.037751764,0.30625832,1.0122397,-0.6932167,1.0056813,-0.17480779,-0.52524877,-0.072028086,0.2860323,-0.20951135
79627,-0.41410017,-0.5094113,0.81192064,0.58268726,0.38568544,0.58796245,0.275882,-0.6710845,0.6473892,0.22861332,-0.0016448945,0.1388649,0.5587945,0.781362,0.4027611,-0.3103535,0.29087743,0.37472877,-0.33527136,-0.2122617,-0.25270337,-0.55153847,0.31453544,0.064866185,-0.2328322,0.6276717,0.51932776,0.18211487,-0.10601831,-0.37083864,0.15880495,-0.44240788,0.4427643,0.36903983,0.6925421,0.30624995,-0.1919246,0.49772507,-0.47942203,0.47788793,0.31083357,0.524346,0.6416688,0.06447059,0.108615786,0.5748513,-0.63056916,0.34849304,1.261123,-0.49616116,0.21203323,0.0034772456,0.5885141,0.40637827,-0.04409796,0.3015219,1.0619959,-0.56240743,1.1476226,-0.19982436,-0.4878292,-0.33161736,0.049632423,-0.20545568
79632,-0.78346807,-0.15789002,0.6973622,0.1993805,-0.26759976,0.33836102,-0.28594676,-0.4628292,0.2908942,-0.042790443,0.13975424,0.39907587,0.7567067,0.8867851,0.46721628,-0.12321647,0.30933166,-0.181467,-0.2924331,0.29453316,-0.12139405,-0.23380005,0.13988689,-0.40903908,0.16886656,0.08141607,0.15441445,-0.13229668,0.24690682,-0.13347635,0.33519813,-0.28733203,0.49344856,0.44028267,0.44269568,0.24635011,0.04647407,0.23466699,-0.43016887,0.108401164,0.34179515,0.25624463,0.22759019,0.1592017,-0.04928887,0.2030667,-0.8965221,0.30819398,1.0438898,-0.41731873,-0.053670518,-0.009182036,0.28525567,0.13095848,-0.082852095,0.03955522,1.1968668,-0.5346827,0.9902709,-0.5044956,0.025998458,-0.41688013,0.11154782,-0.51093686
79661,0.0050901473,-0.10189423,0.64604175,-0.023273766,0.25268832,0.28678322,0.62511814,-0.2025234,0.5599711,0.15693825,0.2542289,0.494118,0.8824738,0.9771111,0.64912754,0.15606761,0.4394242,-0.30417404,-0.08808615,-0.010937579,-0.9471633,-0.11063199,-0.03676238,-0.43010634,-0.28314614,0.48142862,0.006849155,0.40061924,-0.1803633,-0.23552662,-0.41440296,-0.333325,0.25812194,0.15577465,0.80338657,-0.05073224,-0.7264317,0.23171994,-0.55302185,0.28600907,0.6310614,-0.18687211,0.66532916,0.050461873,0.14653651,0.16543435,-1.4999917,0.26964653,0.990981,-0.72643805,0.23074968,0.0142041445,0.88128716,0.6067475,0.027372912,0.104060836,1.4289514,-0.5053232,1.0030818,-0.19817714,0.024822503,-0.08973642,0.7602188,-0.86828035
79662,-0.3399893,-0.23379089,0.6240322,0.047939554,0.036972627,0.41384962,-0.016555369,-0.45742264,0.48235357,0.29829866,0.32598323,-0.13208184,0.8205403,0.5792558,0.42087787,0.03743873,0.52341926,-0.10050322,-0.1720583,0.09480834,-0.19124225,-0.22654378,0.11585058,-0.15275702,-0.43072236,0.38281658,0.46747258,-0.024226695,0.057433672,-0.22547665,0.23179512,-0.13080484,0.39955544,0.084158346,0.7454362,0.27324802,-0.24358627,0.20749426,-0.58991855,0.104984865,0.2978822,0.087402515,0.41615066,0.15131031,0.35882783,0.3333984,-0.94743246,0.4292601,0.8845203,-0.2824509,0.14695665,-0.060787708,0.49867773,0.1698631,0.26454258,-0.053251594,0.92878693,-0.66722697,0.7285128,-0.34760946,-0.35759473,-0.17490073,0.3922125,-0.19409649
79663,-0.14320302,-0.38376054,0.77357304,0.24327254,0.21161653,0.32723233,0.078707844,-0.3450583,0.3670351,-0.13008597,-0.16274999,0.45169407,0.2795338,0.9383254,0.47073898,-0.25042725,0.34612837,-0.05886087,-0.11710113,0.1441031,-0.64130044,-0.35881823,0.1948714,-0.06086052,-0.088412195,0.18860985,0.24118185,0.47465995,-0.13290033,-0.29322672,-0.062140062,-0.26149583,0.68087876,0.714774,0.8962064,0.0024096519,-0.07143193,0.13079384,-0.3507984,0.38812155,0.46678695,0.3695597,0.2713747,-0.03457719,0.17398855,0.54407316,-0.8432621,0.3841827,1.1711793,-0.8164483,0.07602852,0.033815503,0.61703825,0.35679683,-0.10164295,0.104141,0.9802057,-0.83404624,0.87176377,-0.3334817,-0.23101771,-0.23073363,0.08799441,-0.3636803
79664,-0.3519144,-0.8580615,0.8449352,0.022261932,0.2392269,0.35168725,0.34202522,-0.72278774,0.14912108,-0.07752678,-0.21757261,0.22051775,0.17279941,1.1025712,0.111521885,-0.17832865,0.11413461,0.07862886,-0.3656705,0.092159316,-0.32928547,-0.33774412,0.105562985,0.4855127,-0.49776092,0.26380268,0.37810084,0.23587373,0.01688712,-0.46932912,0.13350576,-0.60408026,0.26387557,0.21473725,0.9095304,0.4529289,-0.5365117,-0.21577306,-0.6471799,0.0072063953,0.3135857,0.6680656,0.5507927,-0.42958367,0.41442707,0.26095462,-0.95015395,0.20634384,1.2404301,-0.60369486,-0.21425426,-0.08370364,0.3930487,0.57860357,0.329696,0.5847117,0.96695805,-0.12081772,0.3911867,-0.53304935,-0.24710499,0.2500888,-0.09093859,-0.04894544
79665,-0.28797555,-0.20174274,0.8723854,-0.41564274,-0.110680774,-0.060081154,0.18916066,-0.39344633,0.40766278,0.42474324,0.27757227,0.018561065,0.92458695,0.9496899,0.37996542,-0.42203578,0.35493976,-0.22381338,-0.49501806,-0.035953276,-0.2641677,0.011556651,0.23061587,-0.34884426,-0.46786597,0.07651353,0.7079415,0.24444304,0.054958813,-0.09176067,0.31476042,0.08210954,0.27655962,0.096071914,0.895317,0.08140333,-0.3810089,0.288995,-0.39221525,0.3096331,0.32728353,0.20899363,0.41337872,-0.10988653,0.13327788,0.19683768,-1.3069217,0.12848124,0.9137033,-0.43162227,-0.18505213,-0.20377395,0.6224941,0.64480805,0.19468522,0.6147847,1.2470179,-0.8115872,0.7621079,-0.5264139,-0.49309257,-0.2752153,0.43919438,-0.40571547
