"order_id","assignment_id","user_id","assistment_id","problem_id","original","correct","attempt_count","ms_first_response","tutor_mode","answer_type","sequence_id","student_class_id","position","type","base_sequence_id","skill_id","skill_name","teacher_id","school_id","hint_count","hint_total","overlap_time","template_id","answer_id","answer_text","first_action","bottom_hint","opportunity","opportunity_original"
"26767428","265363","79021","49184","87864","1","1","1","16882","tutor","algebra","6925","12351","60","MasterySection","6925","311","Equation Solving Two or Fewer Steps","42999","2770","0","4","16882","46278",,"-34","0",,"10","10"
"26767649","265364","79021","55608","97715","1","0","1","149780","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","149807","55508",,"2025-01-01","0",,"11","11"
"26768587","266679","79021","49332","88017","1","1","1","4522","tutor","algebra","6929","12351","79","MasterySection","6929","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","4522","46280",,"-7","0",,"12","12"
"26821853","268022","79021","40689","71276","1","0","0","267390","tutor","algebra","6056","12351","109","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","0","267390","30484",,,"2",,"1","1"
"26822367","268022","79021","40695","71318","1","0","0","117216","tutor","algebra","6056","12351","109","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","0","117216","30484",,,"2",,"2","2"
"26822823","268023","79021","40759","71400","1","0","1","77101","tutor","algebra","6059","12351","110","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","4","4","185762","30231",,,"1","1","3","3"
"26823097","268024","79021","41115","71799","1","0","1","6765","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","4","4","26520","32329",,,"1","1","4","4"
"26823132","268024","79021","41138","71822","1","0","3","15520","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","4","4","46314","32329",,,"1","1","5","5"
"26823161","268024","79021","41134","71818","1","0","1","145395","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","3","4","175282","32329",,,"1","0","6","6"
"26823169","268025","79021","41439","72651","1","0","1","6977","tutor","algebra","6073","12351","112","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","5","5","18045","36391",,,"1","1","7","7"
"26823181","268025","79021","41449","72661","1","0","1","1993","tutor","algebra","6073","12351","112","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","5","5","10876","36391",,,"1","1","8","8"
"26823191","268025","79021","41409","72621","1","1","1","240880","tutor","algebra","6073","12351","112","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","5","240880","36390",,"70","0",,"9","9"
"26941862","268017","79021","42651","75608","1","0","2","23400","tutor","algebra","6182","12351","104","MasterySection","6181","40","Circumference ","42999","2770","4","4","79185","31689",,,"1","1","1","1"
"26941902","262764","79021","57831","108978","1","1","1","109138","tutor","algebra","6009","12351","39","MasterySection","6009","77","Finding Percents","42999","2770","0","0","109138","55692",,"56","0",,"3","3"
"26941917","262764","79021","57837","108996","1","0","1","30202","tutor","algebra","6009","12351","39","MasterySection","6009","77","Finding Percents","42999","2770","0","0","30233","55693",,"71","0",,"4","4"
"26941927","262764","79021","57827","108966","1","1","1","32604","tutor","algebra","6009","12351","39","MasterySection","6009","77","Finding Percents","42999","2770","0","0","32604","55692",,"59","0",,"5","5"
"26941934","262764","79021","57829","108972","1","1","1","32448","tutor","algebra","6009","12351","39","MasterySection","6009","77","Finding Percents","42999","2770","0","0","32448","55692",,"15","0",,"6","6"
"26941942","262764","79021","57811","108918","1","1","1","26566","tutor","algebra","6009","12351","39","MasterySection","6009","77","Finding Percents","42999","2770","0","0","26566","55690",,"45","0",,"7","7"
"26941979","262764","79021","57815","108930","1","0","1","22183","tutor","algebra","6009","12351","39","MasterySection","6009","77","Finding Percents","42999","2770","0","0","22215","55691",,"20","0",,"8","8"
"26941988","262764","79021","57814","108927","1","1","1","31309","tutor","algebra","6009","12351","39","MasterySection","6009","77","Finding Percents","42999","2770","0","0","31309","55691",,"39","0",,"9","9"
"26941999","262775","79021","40710","71351","1","0","1","22667","tutor","fill_in_1","6057","12351","40","MasterySection","6057","70","Percent Of","42999","2770","2","5","61355","30907",,,"1","0","1","1"
"26942008","262775","79021","40700","71341","1","1","1","15397","tutor","fill_in_1","6057","12351","40","MasterySection","6057","70","Percent Of","42999","2770","0","5","15397","30907",,"88","0",,"2","2"
"26942016","262775","79021","40703","71344","1","1","1","24991","tutor","fill_in_1","6057","12351","40","MasterySection","6057","70","Percent Of","42999","2770","0","5","24991","30907",,"162","0",,"3","3"
"26942022","262775","79021","40705","71346","1","1","1","13806","tutor","fill_in_1","6057","12351","40","MasterySection","6057","70","Percent Of","42999","2770","0","5","13806","30907",,"99","0",,"4","4"
"26942647","262778","79021","38321","61499","1","0","1","25332","tutor","algebra","6022","12351","45","MasterySection","6022","81","Unit Rate","42999","2770","0","0","25443","30306",,"66.25","0",,"1","1"
"26942681","262778","79021","38376","61664","1","0","1","29091","tutor","algebra","6022","12351","45","MasterySection","6022","81","Unit Rate","42999","2770","0","0","29128","30488",,"78.41","0",,"2","2"
"26942706","262778","79021","38336","61544","1","0","1","64592","tutor","algebra","6022","12351","45","MasterySection","6022","81","Unit Rate","42999","2770","0","0","64628","30482",,"4.8","0",,"3","3"
"26942727","262778","79021","38374","61658","1","0","1","121079","tutor","algebra","6022","12351","45","MasterySection","6022","81","Unit Rate","42999","2770","0","0","121123","30488",,"65.5","0",,"4","4"
"26942791","262778","79021","38317","61487","1","1","1","36303","tutor","algebra","6022","12351","45","MasterySection","6022","81","Unit Rate","42999","2770","0","0","36303","30306",,"1.37","0",,"5","5"
"26942880","265364","79021","55608","97716","0","0","1","7670","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","1","1","13516","55508",,,"1","1","13",
"26942884","265364","79021","55608","97717","0","1","1","152075","tutor","choose_1","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","152075","55508","177802",,"0",,"14",
"26942900","265364","79021","55608","97718","0","0","2","42609","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","2","2","56077","55508",,"-1x","0","1","15",
"26942912","265364","79021","55613","97735","1","0","1","162613","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","3","3","180388","54697",,,"1","1","16","13"
"26942944","265364","79021","55564","97539","1","0","2","38524","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","3","3","63553","54581",,,"1","1","17","14"
"26942954","265364","79021","55586","97627","1","1","1","43713","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","43713","55506",,"2025-12-06","0",,"18","15"
"26942963","265364","79021","55585","97623","1","0","3","8743","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","23026","55506",,"2000-05-01","0",,"19","16"
"26942975","265364","79021","55590","97643","1","1","1","9593","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","9593","55506",,"1945-09-01","0",,"20","17"
"26942986","265364","79021","55583","97615","1","1","1","16283","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","16283","55506",,"-1","0",,"21","18"
"26942993","265364","79021","55607","97711","1","0","2","16435","tutor","algebra","5968","12351","61","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","3","3","28056","55508",,"45795","0","1","22","19"
"26943087","265366","79021","57398","107809","1","0","0","26442","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","26442","55901",,,"2",,"23","20"
"26943103","265366","79021","57398","107810","0","1","1","10187","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","10187","55901",,"11","0",,"24",
"26943127","265366","79021","57398","107812","0","1","1","37613","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","37613","55901","198290",,"0",,"25",
"26943141","265366","79021","57387","107738","1","0","0","8473","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","8473","55901",,,"2",,"26","21"
"26943150","265366","79021","57387","107739","0","0","1","1886","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","1","1","5615","55901",,,"1","1","27",
"26943156","265366","79021","57387","107740","0","1","1","11783","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","11783","55901","198143",,"0",,"28",
"26943160","265366","79021","57387","107741","0","1","1","5907","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","5907","55901","198148",,"0",,"29",
"26943169","265366","79021","57405","107858","1","0","0","175172","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","175172","55901",,,"2",,"30","22"
"26943252","265366","79021","57405","107859","0","0","1","47364","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","1","1","53866","55901",,,"1","1","31",
"26943307","265366","79021","57405","107860","0","1","1","5148","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","5148","55901","198383",,"0",,"32",
"26943316","265366","79021","57405","107861","0","1","1","5025","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","5025","55901","198388",,"0",,"33",
"26943325","265366","79021","57395","107788","1","0","1","7808","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","7844","55901",,"8","0",,"34","23"
"26943329","265366","79021","57395","107789","0","1","1","8402","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","8402","55901",,"8","0",,"35",
"26943332","265366","79021","57395","107790","0","1","1","7784","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","7784","55901","198243",,"0",,"36",
"26943347","265366","79021","57395","107791","0","1","1","4753","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","4753","55901","198248",,"0",,"37",
"26943368","265366","79021","57388","107745","1","0","0","42602","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","42602","55901",,,"2",,"38","24"
"26943402","265366","79021","57388","107746","0","1","1","4932","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","4932","55901",,"7","0",,"39",
"26943412","265366","79021","57388","107747","0","1","1","14171","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","14171","55901","198157",,"0",,"40",
"26943428","265366","79021","57388","107748","0","1","1","10746","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","10746","55901","198162",,"0",,"41",
"26943440","265366","79021","57404","107851","1","0","0","78412","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","78412","55901",,,"2",,"42","25"
"26943489","265366","79021","57404","107852","0","1","1","3788","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","6","3788","55901",,"7","0",,"43",
"26943492","265366","79021","57404","107853","0","1","1","5500","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","5500","55901","198369",,"0",,"44",
"26943503","265366","79021","57404","107854","0","1","1","3919","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","3919","55901","198374",,"0",,"45",
"26943518","265366","79021","57386","107731","1","0","0","2849","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","2849","55901",,,"2",,"46","26"
"26943523","265366","79021","57386","107735","0","1","1","6373","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","6373","55901","198137",,"0",,"47",
"26943526","265366","79021","57386","107736","0","1","1","3522","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","3522","55901","198138",,"0",,"48",
"26943530","265366","79021","57386","107737","0","1","1","4719","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","4719","55901","198139",,"0",,"49",
"26943539","265366","79021","57383","107710","1","0","0","60248","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","60248","55901",,,"2",,"50","27"
"26943560","265366","79021","57383","107711","0","1","1","3956","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","3956","55901",,"11","0",,"51",
"26943566","265366","79021","57383","107712","0","1","1","26690","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","26690","55901","198087",,"0",,"52",
"26943589","265366","79021","57383","107713","0","1","1","4602","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","4602","55901","198092",,"0",,"53",
"26943600","265366","79021","57401","107830","1","0","1","39009","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","39052","55901",,"56/-12","0",,"54","28"
"26943623","265366","79021","57401","107834","0","1","1","4705","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","4705","55901","198335",,"0",,"55",
"26943630","265366","79021","57401","107835","0","1","1","6555","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","6555","55901","198336",,"0",,"56",
"26943635","265366","79021","57401","107836","0","1","1","2424","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","2424","55901","198337",,"0",,"57",
"26943643","265366","79021","57390","107753","1","0","1","12815","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","12851","55901",,"30/0","0",,"58","29"
"26943653","265366","79021","57390","107754","0","1","1","5236","tutor","algebra","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","4","5236","55901",,"3","0",,"59",
"26943656","265366","79021","57390","107755","0","1","1","5724","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","1","5724","55901","198173",,"0",,"60",
"26943661","265366","79021","57390","107756","0","1","1","4981","tutor","choose_1","5970","12351","63","MasterySection","5970","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","4981","55901","198178",,"0",,"61",
"26943673","265367","79021","49678","88370","1","1","1","19422","tutor","algebra","6943","12351","64","MasterySection","6943","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","19422","46285",,"-8","0",,"62","30"
"26943916","266678","79021","49459","88144","1","1","1","9776","tutor","algebra","6935","12351","80","MasterySection","6935","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","9776","46281",,"30","0",,"63","31"
"26943933","266681","79021","55566","97547","1","0","2","39175","tutor","algebra","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","3","3","74687","54581",,"3","0","1","64","32"
"26943951","266681","79021","55596","97667","1","0","0","14264","tutor","algebra","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","14264","55509",,,"2",,"65","33"
"26943961","266681","79021","55596","97668","0","1","1","7237","tutor","algebra","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","7237","55509",,"6","0",,"66",
"26943968","266681","79021","55596","97669","0","0","3","25648","tutor","choose_1","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","0","32763","55509","177700",,"0",,"67",
"26943983","266681","79021","55596","97670","0","1","1","171482","tutor","algebra","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","2","171482","55509",,"0/-10","0",,"68",
"26944012","266681","79021","55608","97715","1","1","1","75208","tutor","algebra","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","75208","55508",,"2025-07-09","0",,"69","34"
"26944061","268025","79021","41453","72665","1","1","1","30321","tutor","algebra","6073","12351","112","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","5","30321","36391",,"22","0",,"10","10"
"26944069","268025","79021","41358","72570","1","1","1","15428","tutor","algebra","6073","12351","112","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","5","15428","32877",,"17","0",,"11","11"
"26944112","268024","79021","41120","71804","1","0","1","78141","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","2","4","111291","32329",,,"1","0","12","12"
"26944121","268023","79021","40781","71422","1","1","1","26211","tutor","algebra","6059","12351","110","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","26211","30231",,"4","0",,"13","13"
"26944130","268023","79021","40776","71417","1","1","1","8816","tutor","algebra","6059","12351","110","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","8816","30231",,"5","0",,"14","14"
"26944143","268023","79021","40772","71413","1","1","1","15022","tutor","algebra","6059","12351","110","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","15022","30231",,"5","0",,"15","15"
"26944202","268021","79021","40934","71575","1","1","1","24720","tutor","choose_1","6060","12351","108","MasterySection","6060","46","Calculations with Similar Figures","42999","2770","0","0","24720","31093","121499",,"0",,"16","16"
"26944221","268018","79021","50594","89508","1","0","2","37737","tutor","algebra","7034","12351","105","MasterySection","6181","40","Circumference ","42999","2770","2","3","85642","29985",,"12.56","0","0","2","2"
"26944266","268018","79021","50579","89493","1","0","5","81416","tutor","algebra","7034","12351","105","MasterySection","6181","40","Circumference ","42999","2770","3","3","165820","29983",,"113.08","0","1","3","3"
"26944332","268018","79021","50605","89519","1","0","2","143048","tutor","algebra","7034","12351","105","MasterySection","6181","40","Circumference ","42999","2770","3","3","239300","29985",,"78.5","0","1","4","4"
"26944579","266681","79021","55618","97755","1","1","1","55162","tutor","algebra","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","55162","54697",,"-2","0",,"70","35"
"26944597","266681","79021","55603","97695","1","1","1","20015","tutor","algebra","5968","12351","81","MasterySection","5968","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","20015","55508",,"0.666666667","0",,"71","36"
"26944676","266682","79021","57444","108047","1","1","1","43852","tutor","algebra","5969","12351","82","MasterySection","5969","312","Equation Solving More Than Two Steps","42999","2770","0","0","43852","55836",,"1980-08-01","0",,"1","1"
"26944689","266682","79021","57461","108112","1","1","1","45365","tutor","algebra","5969","12351","82","MasterySection","5969","312","Equation Solving More Than Two Steps","42999","2770","0","0","45365","55833",,"-1.791666667","0",,"2","2"
"26944695","266682","79021","57411","107890","1","1","1","42869","tutor","algebra","5969","12351","82","MasterySection","5969","312","Equation Solving More Than Two Steps","42999","2770","0","0","42869","55833",,"-1.466666667","0",,"3","3"
"26944749","266686","79021","35545","55321","1","1","1","48219","tutor","algebra","5973","12351","85","MasterySection","5973","368","Solving for a variable","42999","2770","0","4","48219","30852",,"2025-02-03","0",,"6","6"
"26944756","266686","79021","35482","55258","1","1","1","47034","tutor","algebra","5973","12351","85","MasterySection","5973","368","Solving for a variable","42999","2770","0","4","47034","30850",,"45822","0",,"7","7"
"26944779","266686","79021","35398","55174","1","0","3","37611","tutor","algebra","5973","12351","85","MasterySection","5973","368","Solving for a variable","42999","2770","0","4","66081","30848",,"2025-01-08","0",,"8","8"
"26944786","266686","79021","35552","55328","1","1","1","28126","tutor","algebra","5973","12351","85","MasterySection","5973","368","Solving for a variable","42999","2770","0","4","28126","30852",,"3","0",,"9","9"
"26944795","266686","79021","35557","55333","1","1","1","34149","tutor","algebra","5973","12351","85","MasterySection","5973","368","Solving for a variable","42999","2770","0","4","34149","30852",,"2025-03-08","0",,"10","10"
"26944801","266686","79021","35437","55213","1","1","1","56036","tutor","algebra","5973","12351","85","MasterySection","5973","368","Solving for a variable","42999","2770","0","4","56036","30849",,"1","0",,"11","11"
"26944834","266692","79021","32154","49307","1","1","1","63820","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","63820","30036",,"17000","0",,"17","7"
"26944841","266692","79021","32177","49376","1","1","1","37721","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","37721","30036",,"62000","0",,"18","8"
"26944856","266692","79021","32169","49353","0","0","2","74527","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","3","3","178392","30036",,"160400","0","1","19",
"26944863","266692","79021","32169","49354","0","1","1","48173","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","3","48173","30036",,"160400","0",,"20",
"26944870","266692","79021","32168","49349","1","1","1","92618","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","92618","30036",,"104200","0",,"21","9"
"26944877","266692","79021","32152","49301","1","1","1","111244","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","111244","30036",,"51600","0",,"22","10"
"26944899","266695","79021","49673","88365","1","0","1","107531","tutor","algebra","6943","12351","91","MasterySection","6943","311","Equation Solving Two or Fewer Steps","42999","2770","2","3","145861","46285",,,"1","0","72","37"
"26944913","266695","79021","49692","88388","1","1","1","32885","tutor","algebra","6943","12351","91","MasterySection","6943","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","32885","46285",,"-7","0",,"73","38"
"26944921","266695","79021","49656","88348","1","0","2","29016","tutor","algebra","6943","12351","91","MasterySection","6943","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","57455","46285",,"-20","0",,"74","39"
"26944929","266695","79021","49698","88394","1","1","1","22168","tutor","algebra","6943","12351","91","MasterySection","6943","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","22168","46285",,"-6","0",,"75","40"
"26944938","266695","79021","49640","88332","1","1","1","19937","tutor","algebra","6943","12351","91","MasterySection","6943","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","19937","30833",,"3","0",,"76","41"
"26944944","266695","79021","49686","88382","1","1","1","18657","tutor","algebra","6943","12351","91","MasterySection","6943","311","Equation Solving Two or Fewer Steps","42999","2770","0","3","18657","46285",,"14","0",,"77","42"
"26944956","266696","79021","35238","55014","1","0","9","76378","tutor","algebra","5971","12351","92","MasterySection","5971","322","Write Linear Equation from Ordered Pairs","42999","2770","6","6","233346","34858",,"y=6x","0","1","1","1"
"26945006","266696","79021","35263","55039","1","0","2","93663","tutor","algebra","5971","12351","92","MasterySection","5971","322","Write Linear Equation from Ordered Pairs","42999","2770","0","6","108171","34858",,"y=-5x+7","0",,"2","2"
"26945040","266696","79021","35235","55011","1","1","1","29453","tutor","algebra","5971","12351","92","MasterySection","5971","322","Write Linear Equation from Ordered Pairs","42999","2770","0","6","29453","34858",,"y=5x +3","0",,"3","3"
"26945047","266696","79021","35249","55025","1","1","1","14367","tutor","algebra","5971","12351","92","MasterySection","5971","322","Write Linear Equation from Ordered Pairs","42999","2770","0","6","14367","34858",,"y= 5x+3","0",,"4","4"
"26945052","266696","79021","35247","55023","1","0","2","14727","tutor","algebra","5971","12351","92","MasterySection","5971","322","Write Linear Equation from Ordered Pairs","42999","2770","0","6","28861","34858",,"y=2x+3","0",,"5","5"
"26945066","266697","79021","32292","49705","1","0","2","51667","tutor","algebra","5927","12351","93","MasterySection","5927","323","Write Linear Equation from Situation","42999","2770","0","4","81541","30415",,"17x+20","0",,"2","2"
"26945076","266697","79021","32271","49684","1","1","1","29859","tutor","algebra","5927","12351","93","MasterySection","5927","323","Write Linear Equation from Situation","42999","2770","0","4","29859","30415",,"18w+33","0",,"3","3"
"26945109","266697","79021","32309","49722","1","1","1","16412","tutor","algebra","5927","12351","93","MasterySection","5927","323","Write Linear Equation from Situation","42999","2770","0","4","16412","30416",,"9w+60","0",,"4","4"
"26945116","266697","79021","32316","49729","1","1","1","10717","tutor","algebra","5927","12351","93","MasterySection","5927","323","Write Linear Equation from Situation","42999","2770","0","4","10717","30416",,"18w+24","0",,"5","5"
"26945123","266697","79021","32276","49689","1","1","1","10842","tutor","algebra","5927","12351","93","MasterySection","5927","323","Write Linear Equation from Situation","42999","2770","0","4","10842","30415",,"15w+44","0",,"6","6"
"26945129","266697","79021","32280","49693","1","1","1","12121","tutor","algebra","5927","12351","93","MasterySection","5927","323","Write Linear Equation from Situation","42999","2770","0","4","12121","30415",,"9w+21","0",,"7","7"
"26945140","266698","79021","37498","59610","1","0","0","103709","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","103709","30986",,,"2",,"1","1"
"26945153","266698","79021","37498","59611","0","0","3","5413","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","4","4","56222","30986",,"4","0","1","2",
"26945162","266698","79021","37498","59612","0","0","2","5881","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","2","2","25490","30986",,"4","0","1","3",
"26945168","266698","79021","37498","59613","0","0","2","30701","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","4","4","54272","30986",,"y=5x+7","0","1","4",
"26945189","266698","79021","37545","59798","1","0","0","10623","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","10623","30989",,,"2",,"5","2"
"26945208","268024","79021","41135","71819","1","0","2","189852","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","2","4","293826","32329",,"12","0","0","17","17"
"26945263","268024","79021","41127","71811","1","0","3","64163","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","2","4","129511","32329",,"6","0","0","18","18"
"26945285","268024","79021","41121","71805","1","0","1","80995","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","3","4","118155","32329",,,"1","0","19","19"
"26945320","268024","79021","41141","71825","1","0","1","3120","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","2","4","39717","32329",,,"1","0","20","20"
"26945337","268024","79021","41125","71809","1","1","1","31402","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","31402","32329",,"15","0",,"21","21"
"26945345","268024","79021","41133","71817","1","1","1","21123","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","21123","32329",,"15","0",,"22","22"
"26945393","268011","79021","50482","89396","1","0","3","44319","tutor","algebra","7010","12351","98","MasterySection","7010","39","Area Circle","42999","2770","4","5","178230","29945",,"56.52","0","0","15","15"
"26945451","268011","79021","50437","89351","1","0","4","172302","tutor","algebra","7010","12351","98","MasterySection","7010","39","Area Circle","42999","2770","3","3","237729","29936",,"483.1204","0","1","16","16"
